id,group,abbr,page_url,criterion,act_rule,element_n,tag,selector,accessible_name,name_source,full_src,src_source,srcset,css_width,css_height,natural_width,natural_height,containing_link,nearby_text,svg_markup,empty_placeholder,evaluator_code,date,outcome_TOFILL,justification_TOFILL
96,ecuador,IAEN,https://www.iaen.edu.ec/,1.1.1,qt1vmo,20,div,div.elementor-slides-wrapper > div.swiper-wrapper > div.elementor-repeater-item-09d4f9d > div.swiper-slide-bg,banners web 2026 (1),aria-label,https://www.iaen.edu.ec/wp-content/uploads/2026/07/banners-web-2026-1-1.png,background-image de el mismo,,736,354,,,,,,,R02,2026-09-08,,
96,ecuador,IAEN,https://www.iaen.edu.ec/,1.1.1,qt1vmo,21,div,div.elementor-slides-wrapper > div.swiper-wrapper > div.elementor-repeater-item-7348986 > div.swiper-slide-bg,1,aria-label,https://www.iaen.edu.ec/wp-content/uploads/2026/08/1-4.png,background-image de el mismo,,736,354,,,,,,,R02,2026-09-08,,
96,ecuador,IAEN,https://www.iaen.edu.ec/,1.1.1,qt1vmo,22,div,div.elementor-slides-wrapper > div.swiper-wrapper > div.elementor-repeater-item-28e30bd > div.swiper-slide-bg,Firefly_Gemini Flash_el pesanador un poco mas pequeño 140699,aria-label,https://www.iaen.edu.ec/wp-content/uploads/2026/06/Firefly_Gemini-Flash_el-pesanador-un-poco-mas-pequeno-140699.png,background-image de el mismo,,736,354,,,,,,,R02,2026-09-08,,
96,ecuador,IAEN,https://www.iaen.edu.ec/,1.1.1,qt1vmo,23,div,div.elementor-slides-wrapper > div.swiper-wrapper > div.elementor-repeater-item-66e72d1 > div.swiper-slide-bg,banners web 2026,aria-label,https://www.iaen.edu.ec/wp-content/uploads/2026/07/banners-web-2026-2.png,background-image de el mismo,,736,354,,,,,,,R02,2026-09-08,,
96,ecuador,IAEN,https://www.iaen.edu.ec/,1.1.1,qt1vmo,24,div,div.elementor-slides-wrapper > div.swiper-wrapper > div.elementor-repeater-item-9f409f8 > div.swiper-slide-bg,"ChatGPT Image 24 jun 2026, 10_44_26 a.m.",aria-label,https://www.iaen.edu.ec/wp-content/uploads/2026/06/ChatGPT-Image-24-jun-2026-10_44_26-a.m.png,background-image de el mismo,,736,354,,,,,,,R02,2026-09-08,,
96,ecuador,IAEN,https://www.iaen.edu.ec/,1.1.1,qt1vmo,25,div,div.elementor-slides-wrapper > div.swiper-wrapper > div.elementor-repeater-item-fa9fe69 > div.swiper-slide-bg,bienestar,aria-label,https://www.iaen.edu.ec/wp-content/uploads/2026/06/bienestar.png,background-image de el mismo,,736,354,,,,,,,R02,2026-09-08,,
96,ecuador,IAEN,https://www.iaen.edu.ec/,1.1.1,qt1vmo,26,div,div.elementor-slides-wrapper > div.swiper-wrapper > div.elementor-repeater-item-734851f > div.swiper-slide-bg,"ChatGPT Image 9 jun 2026, 10_45_00",aria-label,https://www.iaen.edu.ec/wp-content/uploads/2026/06/ChatGPT-Image-9-jun-2026-10_45_00.png,background-image de el mismo,,736,354,,,,,,,R02,2026-09-08,,
96,ecuador,IAEN,https://www.iaen.edu.ec/,1.1.1,qt1vmo,32,img,div.elementor-element > div.elementor-widget-container > h3 > img.emoji,📚,alt,https://s.w.org/images/core/emoji/17.0.2/svg/1f4da.svg,currentSrc,,25,25,150,150,,"Requisitos para PostularPara ser parte de nuestro programa académico, asegúrate de cumplir con los siguientes requisitos: Título de tercer nivel en un área afín al programa. Registro en línea a través",,,R02,2026-09-08,,
96,ecuador,IAEN,https://www.iaen.edu.ec/,1.1.1,qt1vmo,33,img,div.elementor-element > div.elementor-widget-container > p > img.emoji,✔️,alt,https://s.w.org/images/core/emoji/17.0.2/svg/2714.svg,currentSrc,,16,16,150,150,,Título de tercer nivel en un área afín al programa. Registro en línea a través de nuestro sistema de postulación. Pago de inscripción según el costo establecido. Carta de motivación (máximo 200 palabr,,,R02,2026-09-08,,
96,ecuador,IAEN,https://www.iaen.edu.ec/,1.1.1,qt1vmo,34,img,div.elementor-element > div.elementor-widget-container > p > img.emoji,🌍,alt,https://s.w.org/images/core/emoji/17.0.2/svg/1f30d.svg,currentSrc,,16,16,150,150,,Título de tercer nivel en un área afín al programa. Registro en línea a través de nuestro sistema de postulación. Pago de inscripción según el costo establecido. Carta de motivación (máximo 200 palabr,,,R02,2026-09-08,,
