id,group,abbr,page_url,criterion,act_rule,element_n,tag,selector,accessible_name,name_source,full_src,src_source,srcset,css_width,css_height,natural_width,natural_height,containing_link,nearby_text,svg_markup,empty_placeholder,evaluator_code,date,outcome_TOFILL,justification_TOFILL
95,ecuador,USECIPOL,https://usecipol.edu.ec/,1.1.1,qt1vmo,1,img,a.flex > div.Header-module__y09xea__logoContainer > div.Header-module__y09xea__logoImage > img.h-auto,Usecipol,alt,https://usecipol.edu.ec/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Flogo.0o_86pdiuqg22.png&w=640&q=75,currentSrc,"/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Flogo.0o_86pdiuqg22.png&w=384&q=75 1x, /_next/image?url=%2F_next%2Fstatic%2Fmedia%2Flogo.0o_86pdiuqg22.png&w=640&q=75 2x",256,63,209,51,https://usecipol.edu.ec/,,,,R02,2026-09-08,,
95,ecuador,USECIPOL,https://usecipol.edu.ec/,1.1.1,qt1vmo,10,img,div.relative > div.relative > div.flex > img.h-20,Escudo de la Universidad de Seguridad Ciudadana y Ciencias Policiales,alt,https://usecipol.edu.ec/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fescudo1.2r09zqxup-1y4.png&w=384&q=75,currentSrc,"/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fescudo1.2r09zqxup-1y4.png&w=256&q=75 1x, /_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fescudo1.2r09zqxup-1y4.png&w=384&q=75 2x",128,128,192,186,,Universidad deSeguridad CiudadanaY Ciencias PolicialesFormando líderes con excelencia y compromiso,,,R02,2026-09-08,,
95,ecuador,USECIPOL,https://usecipol.edu.ec/,1.1.1,qt1vmo,13,img,div > div.relative > div.relative > img.object-contain,Escudo pieza 1,alt,https://usecipol.edu.ec/_next/image?url=%2Fescudo%2FMesa%20de%20trabajo%201.png&w=1920&q=75,currentSrc,"/_next/image?url=%2Fescudo%2FMesa%20de%20trabajo%201.png&w=640&q=75 640w, /_next/image?url=%2Fescudo%2FMesa%20de%20trabajo%201.png&w=750&q=75 750w, /_next/image?url=%2Fescudo%2FMesa%20de%20trabajo%201.png&w=828&q=75 828w, /_next/image?url=%2Fescudo%2FMesa%20de%20trabajo%201.png&w=1080&q=75 1080w, /_next/image?url=%2Fescudo%2FMesa%20de%20trabajo%201.png&w=1200&q=75 1200w, /_next/image?url=%2Fescudo",160,160,433,433,,,,,R02,2026-09-08,,
95,ecuador,USECIPOL,https://usecipol.edu.ec/,1.1.1,qt1vmo,14,img,div > div.relative > div.relative > img.object-contain,Escudo pieza 2,alt,https://usecipol.edu.ec/_next/image?url=%2Fescudo%2FMesa%20de%20trabajo%202.png&w=1920&q=75,currentSrc,"/_next/image?url=%2Fescudo%2FMesa%20de%20trabajo%202.png&w=640&q=75 640w, /_next/image?url=%2Fescudo%2FMesa%20de%20trabajo%202.png&w=750&q=75 750w, /_next/image?url=%2Fescudo%2FMesa%20de%20trabajo%202.png&w=828&q=75 828w, /_next/image?url=%2Fescudo%2FMesa%20de%20trabajo%202.png&w=1080&q=75 1080w, /_next/image?url=%2Fescudo%2FMesa%20de%20trabajo%202.png&w=1200&q=75 1200w, /_next/image?url=%2Fescudo",160,160,433,433,,,,,R02,2026-09-08,,
95,ecuador,USECIPOL,https://usecipol.edu.ec/,1.1.1,qt1vmo,15,img,div > div.relative > div.relative > img.object-contain,Escudo pieza 3,alt,https://usecipol.edu.ec/_next/image?url=%2Fescudo%2FMesa%20de%20trabajo%203.png&w=1920&q=75,currentSrc,"/_next/image?url=%2Fescudo%2FMesa%20de%20trabajo%203.png&w=640&q=75 640w, /_next/image?url=%2Fescudo%2FMesa%20de%20trabajo%203.png&w=750&q=75 750w, /_next/image?url=%2Fescudo%2FMesa%20de%20trabajo%203.png&w=828&q=75 828w, /_next/image?url=%2Fescudo%2FMesa%20de%20trabajo%203.png&w=1080&q=75 1080w, /_next/image?url=%2Fescudo%2FMesa%20de%20trabajo%203.png&w=1200&q=75 1200w, /_next/image?url=%2Fescudo",181,181,433,433,,,,,R02,2026-09-08,,
95,ecuador,USECIPOL,https://usecipol.edu.ec/,1.1.1,qt1vmo,16,img,div > div.relative > div.relative > img.object-contain,Escudo pieza 4,alt,https://usecipol.edu.ec/_next/image?url=%2Fescudo%2FMesa%20de%20trabajo%204.png&w=1920&q=75,currentSrc,"/_next/image?url=%2Fescudo%2FMesa%20de%20trabajo%204.png&w=640&q=75 640w, /_next/image?url=%2Fescudo%2FMesa%20de%20trabajo%204.png&w=750&q=75 750w, /_next/image?url=%2Fescudo%2FMesa%20de%20trabajo%204.png&w=828&q=75 828w, /_next/image?url=%2Fescudo%2FMesa%20de%20trabajo%204.png&w=1080&q=75 1080w, /_next/image?url=%2Fescudo%2FMesa%20de%20trabajo%204.png&w=1200&q=75 1200w, /_next/image?url=%2Fescudo",173,173,433,433,,,,,R02,2026-09-08,,
95,ecuador,USECIPOL,https://usecipol.edu.ec/,1.1.1,qt1vmo,17,img,div.relative > div.relative > div.relative > img.object-cover,Rector de USECIPOL,alt,https://usecipol.edu.ec/_next/image?url=https%3A%2F%2Fstrapi.usecipol.macod.ec%2Fuploads%2Flarge_33be8797_fb6e_4461_88d6_db3b9da4e378_03dd7751a1.jpg&w=1080&q=75,currentSrc,"/_next/image?url=https%3A%2F%2Fstrapi.usecipol.macod.ec%2Fuploads%2Flarge_33be8797_fb6e_4461_88d6_db3b9da4e378_03dd7751a1.jpg&w=384&q=75 384w, /_next/image?url=https%3A%2F%2Fstrapi.usecipol.macod.ec%2Fuploads%2Flarge_33be8797_fb6e_4461_88d6_db3b9da4e378_03dd7751a1.jpg&w=640&q=75 640w, /_next/image?url=https%3A%2F%2Fstrapi.usecipol.macod.ec%2Fuploads%2Flarge_33be8797_fb6e_4461_88d6_db3b9da4e378_03d",666,666,714,714,,RectorUSECIPOL,,,R02,2026-09-08,,
95,ecuador,USECIPOL,https://usecipol.edu.ec/,1.1.1,qt1vmo,18,img,div.relative > div.grid > a.group > img.object-cover,Tercera Asignación de Cupo,alt,https://usecipol.edu.ec/_next/image?url=https%3A%2F%2Fstrapi.usecipol.macod.ec%2Fuploads%2Flarge_Whats_App_Image_2026_09_07_at_12_19_40_PM_a36d160db1.jpeg&w=1080&q=75,currentSrc,"/_next/image?url=https%3A%2F%2Fstrapi.usecipol.macod.ec%2Fuploads%2Flarge_Whats_App_Image_2026_09_07_at_12_19_40_PM_a36d160db1.jpeg&w=384&q=75 384w, /_next/image?url=https%3A%2F%2Fstrapi.usecipol.macod.ec%2Fuploads%2Flarge_Whats_App_Image_2026_09_07_at_12_19_40_PM_a36d160db1.jpeg&w=640&q=75 640w, /_next/image?url=https%3A%2F%2Fstrapi.usecipol.macod.ec%2Fuploads%2Flarge_Whats_App_Image_2026_09_07_a",346,280,713,714,https://usecipol.edu.ec/noticias/noticia-26,NoticiaTercera Asignación de CupoNoticiaTercera Aceptación de CupoNoticiaSegunda Aceptación de CupoNoticiaSegunda Aceptación de CupoNoticiaAsignación de Cupo,,,R02,2026-09-08,,
95,ecuador,USECIPOL,https://usecipol.edu.ec/,1.1.1,qt1vmo,19,img,div.relative > div.grid > a.group > img.object-cover,Tercera Aceptación de Cupo,alt,https://usecipol.edu.ec/_next/image?url=https%3A%2F%2Fstrapi.usecipol.macod.ec%2Fuploads%2Flarge_Whats_App_Image_2026_09_07_at_12_19_28_PM_77a8a36aaf.jpeg&w=1080&q=75,currentSrc,"/_next/image?url=https%3A%2F%2Fstrapi.usecipol.macod.ec%2Fuploads%2Flarge_Whats_App_Image_2026_09_07_at_12_19_28_PM_77a8a36aaf.jpeg&w=256&q=75 256w, /_next/image?url=https%3A%2F%2Fstrapi.usecipol.macod.ec%2Fuploads%2Flarge_Whats_App_Image_2026_09_07_at_12_19_28_PM_77a8a36aaf.jpeg&w=384&q=75 384w, /_next/image?url=https%3A%2F%2Fstrapi.usecipol.macod.ec%2Fuploads%2Flarge_Whats_App_Image_2026_09_07_a",346,280,714,714,https://usecipol.edu.ec/noticias/noticia-25,NoticiaTercera Asignación de CupoNoticiaTercera Aceptación de CupoNoticiaSegunda Aceptación de CupoNoticiaSegunda Aceptación de CupoNoticiaAsignación de Cupo,,,R02,2026-09-08,,
95,ecuador,USECIPOL,https://usecipol.edu.ec/,1.1.1,qt1vmo,20,img,div.relative > div.grid > a.group > img.object-cover,Segunda Aceptación de Cupo,alt,https://usecipol.edu.ec/_next/image?url=https%3A%2F%2Fstrapi.usecipol.macod.ec%2Fuploads%2Flarge_Whats_App_Image_2026_09_01_at_3_44_07_PM_601333d992.jpeg&w=1080&q=75,currentSrc,"/_next/image?url=https%3A%2F%2Fstrapi.usecipol.macod.ec%2Fuploads%2Flarge_Whats_App_Image_2026_09_01_at_3_44_07_PM_601333d992.jpeg&w=256&q=75 256w, /_next/image?url=https%3A%2F%2Fstrapi.usecipol.macod.ec%2Fuploads%2Flarge_Whats_App_Image_2026_09_01_at_3_44_07_PM_601333d992.jpeg&w=384&q=75 384w, /_next/image?url=https%3A%2F%2Fstrapi.usecipol.macod.ec%2Fuploads%2Flarge_Whats_App_Image_2026_09_01_at_",346,200,713,714,https://usecipol.edu.ec/noticias/noticia-24,NoticiaTercera Asignación de CupoNoticiaTercera Aceptación de CupoNoticiaSegunda Aceptación de CupoNoticiaSegunda Aceptación de CupoNoticiaAsignación de Cupo,,,R02,2026-09-08,,
