id,vantage,run,red,grupo,sigla,pais,url,ok,error,title,lang,viewport,https,cookies_pre,rastreo_pre,rastreo_pre_ext,nombres_rastreo_ext,cmp,banner,consent_default,consent_default_region,regiones,uet_consent,clarity_consent,ax_violaciones,ax_nodos,elementos,nodos_totales,nodos_por_mil_elementos,nivelA_nodos,nivelAA_nodos,nivelAAA_nodos,Perceptible,Operable,Comprensible,Robusto,max_nivel_sin_fallo_auto,incompletos,incompletos_nodos,n_dominios_terceros,prov_emitida_sin_cookie,prov_no_emitida,servidor,cdn,cms,fecha
12,EC,3,residencial,mundo,Yale,US,https://www.yale.edu,true,,Yale University,en,1,1,7,6,6,nmstat _ga _gid _gat_gtag_UA_991898_23 _ga_D491W728G4 _ga,,0,0,0,,0,0,3,19,723,2018,26.28,5,0,14,17,0,0,2,ninguno,3,49,8,Google Tag Manager Siteimprove Google Analytics,,nginx,Fastly/Varnish,generator: Drupal 7 (https://www.drupal.org) Drupal,2026-08-16T04:42:15.624Z
13,EC,3,residencial,mundo,UPenn,US,https://www.upenn.edu,true,,University of Pennsylvania,en,1,1,4,4,4,_gid _gat_UA-78054-1 _ga _ga_LL85393RFV,,0,0,0,,0,0,2,4,1099,2938,3.64,1,0,3,4,0,0,0,ninguno,4,40,5,Google Analytics Google Tag Manager,,nginx,Fastly/Varnish,generator: Drupal 11 (https://www.drupal.org) Drupal,2026-08-16T04:42:22.565Z
14,EC,3,residencial,mundo,UCL,GB,https://www.ucl.ac.uk,true,,Welcome to UCL | University College London,en,1,1,2,0,0,,,1,0,0,,0,0,0,0,1158,2997,0,0,0,0,0,0,0,0,AAA,3,302,3,YouTube,,cloudflare,Cloudflare,Drupal Moodle,2026-08-16T04:42:31.329Z
15,EC,3,residencial,mundo,Cornell,US,https://www.cornell.edu,true,,Cornell University,en,1,1,9,9,9,__utma __utmc __utmz __utmt __utmb _ga_PMZ19X3F8W _ga _ga_XJK3YSJ0LV nmstat,,0,0,0,,0,0,1,4,689,1815,5.81,0,0,4,4,0,0,0,AA,5,70,12,Google Tag Manager Google Analytics Siteimprove,,,Azure,,2026-08-16T04:42:40.691Z
16,EC,3,residencial,mundo,Tsinghua,CN,https://www.tsinghua.edu.cn/en/,true,,Tsinghua University,,1,1,1,0,0,,,0,0,0,,0,0,10,49,538,1178,91.08,39,6,4,11,32,1,5,ninguno,5,84,1,,,,,,2026-08-16T04:42:50.028Z
17,EC,3,residencial,mundo,Peking,CN,https://english.pku.edu.cn,true,,Peking University,,1,1,4,3,3,Hm_lvt_6d2ad9d99c9136dab46c5f969e3bc9ed Hm_lpvt_6d2ad9d99c9136dab46c5f969e3bc9ed HMACCOUNT,,0,0,0,,0,0,5,19,715,1572,26.57,18,1,0,2,14,1,2,ninguno,3,19,2,,,nginx,,,2026-08-16T04:43:00.815Z
18,EC,3,residencial,mundo,Johns Hopkins,US,https://www.jhu.edu,true,,Johns Hopkins University,en,1,1,12,5,7,nmstat _twpid personalization_id muc_ads _ga_TSX9K66082 _ga _ga_8031WYVC9V,,0,0,0,,0,0,3,7,898,1986,7.8,5,0,2,3,4,0,0,ninguno,4,118,19,Google Ads Google Tag Manager Meta Siteimprove Google Analytics,,cloudflare,Cloudflare,WordPress Drupal,2026-08-16T04:43:10.265Z
19,EC,3,residencial,mundo,Columbia,US,https://www.columbia.edu,true,,Columbia University in the City of New York,en,1,1,15,6,9,_gid _gat_gtag_UA_18290390_1 __Secure-YNID YSC __Secure-ROLLOUT_TOKEN VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA _ga_09H1KYXPLX _ga,,1,0,0,,0,0,4,52,1656,4458,31.4,2,6,44,51,0,0,1,ninguno,1,80,15,Google Tag Manager Google Analytics Google Ads,,cloudflare,Cloudflare,generator: Drupal 10 (https://www.drupal.org) Drupal,2026-08-16T04:43:18.542Z
20,EC,3,residencial,mundo,Toronto,CA,https://www.utoronto.ca,true,,University of Toronto,en,1,1,12,8,12,_gcl_au _ga _ga_0X74MN6XS3 CLID IDE _clck _clsk SM MUID MUID MR SRM_B,,0,0,0,,0,0,1,19,597,1622,31.83,0,0,19,19,0,0,0,AA,3,11,18,Google Tag Manager Google Analytics,,nginx,Fastly/Varnish,generator: Drupal 10 (https://www.drupal.org) Drupal,2026-08-16T04:43:25.482Z
21,EC,3,residencial,mundo,UCLA,US,https://www.ucla.edu,true,,A World Leader in Education and Research Excellence | UCLA,en,1,1,9,4,7,__Secure-YNID YSC __Secure-ROLLOUT_TOKEN VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA _ga_6BMZK7EYHE _ga,,0,0,0,,0,0,1,64,1126,2746,56.84,0,0,64,64,0,0,0,AA,3,13,26,Google Ads Meta Google Tag Manager Google Analytics,,Apache/2.4.68 (Amazon Linux),CloudFront,,2026-08-16T04:43:33.484Z
22,EC,3,residencial,mundo,NUS,SG,https://nus.edu.sg,true,,NUS - National University of Singapore,,1,1,7,2,2,_ga_2T8KTSDET6 _ga,,1,0,0,,0,0,7,60,808,1763,74.26,24,21,15,36,23,1,0,ninguno,2,13,10,Google Tag Manager Google Analytics Google Ads,,,,,2026-08-16T04:43:43.549Z
23,EC,3,residencial,mundo,U Tokyo,JP,https://www.u-tokyo.ac.jp/en/,true,,The University of Tokyo,en,1,1,2,2,2,_ga_DWSZ09TFCH _ga,,0,0,0,,0,0,8,28,1003,2346,27.92,11,6,11,15,3,0,10,ninguno,3,22,7,Google Tag Manager Google Analytics Google Ads,,Apache,,,2026-08-16T04:43:57.488Z
24,EC,3,residencial,mundo,TUM,DE,https://www.tum.de/en/,true,,Technical University of Munich: The Entrepreneurial University - TUM,en-US,1,1,0,0,0,,,0,0,0,,0,0,1,23,4348,12384,5.29,0,0,23,23,0,0,0,AA,5,14,2,,,Apache/2,,generator: TYPO3 CMS TYPO3,2026-08-16T04:44:07.187Z
25,EC,3,residencial,mundo,Melbourne,AU,https://www.unimelb.edu.au,true,,The University of Melbourne - Australia's #1 Ranked University,en,1,1,35,16,16,utag_main__ss utag_main__st utag_main_ses_id s_nr30 s_tslv s_inv s_ips utag_main_v_id _ga_J6RRCK6F9V AMCV_0BFB1E5866E1D2E70A495C3B%40AdobeOrg _ga_L55G410M0Q _ga _ga_YE8SEG9T0S s_tp s_ppv s_plt,,1,0,0,,0,0,1,1,117,302,8.55,1,0,0,1,0,0,0,ninguno,4,9,18,Google Tag Manager Google Analytics Google Ads,,cloudflare,Cloudflare,,2026-08-16T04:44:15.115Z
26,EC,3,residencial,mundo,Edinburgh,GB,https://www.ed.ac.uk,true,,The University of Edinburgh,en,1,1,0,0,0,,,0,0,0,,0,0,2,37,621,1398,59.58,1,0,36,37,0,0,0,ninguno,3,27,3,Google Tag Manager,,nginx,Fastly/Varnish,generator: Drupal 10 (https://www.drupal.org) Drupal,2026-08-16T04:44:27.589Z
27,EC,3,residencial,mundo,EPFL,CH,https://www.epfl.ch/en/,true,,EPFL,en-GB,1,1,2,2,2,_ga_N6BF9H5G73 _ga,,1,0,0,,0,0,3,101,1968,3078,51.32,1,85,15,100,1,0,0,ninguno,4,15,8,Google Tag Manager Google Analytics,,cloudflare,Cloudflare,generator: WordPress 6.9.7 WordPress,2026-08-16T04:44:37.170Z
28,EC,3,residencial,mundo,Michigan,US,https://umich.edu,true,,University of Michigan,en,1,1,2,0,0,,,0,1,0,,0,0,2,13,557,1350,23.34,0,5,8,8,5,0,0,A,3,19,5,Google Tag Manager Google Analytics Google Ads,,cloudflare,Cloudflare,,2026-08-16T04:44:43.770Z
29,EC,3,residencial,mundo,Northwestern,US,https://www.northwestern.edu,true,,Northwestern University,en,1,1,3,0,0,,CookieYes,1,0,0,,0,0,0,0,3581,6046,0,0,0,0,0,0,0,0,AAA,3,7,8,Google Tag Manager Google Analytics,,Apache,,,2026-08-16T04:44:52.343Z
30,EC,3,residencial,mundo,Fudan,CN,https://www.fudan.edu.cn/en/,true,,Fudan University,,1,1,5,3,3,Hm_lvt_829a28d038f7cea73ca2728904e244bc Hm_lpvt_829a28d038f7cea73ca2728904e244bc HMACCOUNT,,0,0,0,,0,0,6,44,593,1208,74.2,18,3,23,40,3,1,0,ninguno,3,27,3,,,******,,,2026-08-16T04:45:05.039Z
31,EC,3,residencial,mundo,PSL,FR,https://www.psl.eu/en,true,,PSL University | PSL,en,1,1,1,0,0,,,1,0,0,,0,0,5,25,1710,4278,14.62,8,12,5,16,8,0,1,ninguno,4,51,4,,,Apache/2.4.67 (Debian) OpenSSL/3.5.5,,generator: Drupal 10 (https://www.drupal.org) Drupal,2026-08-16T04:45:16.853Z
32,EC,3,residencial,mundo,HKU,HK,https://www.hku.hk,true,,The University of Hong Kong (HKU),en,1,1,11,10,10,__utma __utmc __utmz __utmt __utmb _ga_ZHLLDTLTMG _ga _fbp _hjSessionUser_1966860 _hjSession_1966860,,0,0,0,,0,0,8,27,2485,3918,10.87,13,14,0,15,1,0,11,ninguno,4,32,10,Google Analytics Hotjar Meta Google Tag Manager Google Ads,,Apache,,,2026-08-16T04:45:27.285Z
33,EC,3,residencial,mundo,Zhejiang,CN,https://www.zju.edu.cn/english/,true,,Zhejiang University (ZJU),en,1,1,1,0,0,,,0,0,0,,0,0,3,14,717,1355,19.53,13,1,0,2,12,0,0,ninguno,3,67,0,,,Tengine,,,2026-08-16T04:45:42.968Z
34,EC,3,residencial,mundo,NYU,US,https://www.nyu.edu,true,,New York University,en,1,1,12,10,10,_gcl_au test_cookie _ga_9CWXCZX89G _ga _ga_S4TP6272FF _ga_H4KKXQKFSM _ga_S194DLZYBD _ga_VR2BFTJ92R _ga_8Y5XM9YCFW _ga_YKLBDQJ61W,Osano,1,0,0,,0,0,1,2,764,2144,2.62,0,0,2,2,0,0,0,AA,3,43,11,Google Tag Manager Google Analytics,,Apache,CloudFront,,2026-08-16T04:45:49.782Z
35,EC,3,residencial,mundo,SJTU,CN,https://www.sjtu.edu.cn,true,,上海交通大学中文主页门户网站,zh-Hans,1,1,3,3,3,_pk_testcookie.299.e5ac _pk_id.299.e5ac _pk_ses.299.e5ac,,0,0,0,,0,0,5,48,1823,4335,26.33,5,5,38,47,0,0,1,ninguno,2,20,1,,,nginx,,,2026-08-16T04:46:06.383Z
36,EC,3,residencial,mundo,KCL,GB,https://www.kcl.ac.uk,true,,King's College London,en-GB,1,1,2,0,0,,OneTrust,1,0,0,,0,0,2,41,738,2061,55.56,1,0,40,40,0,0,1,ninguno,3,37,7,Google Tag Manager X/Twitter Google Ads Google Analytics,,,,generator: Contensis CMS Version 17.1,2026-08-16T04:46:14.540Z
37,EC,3,residencial,mundo,UCSD,US,https://www.ucsd.edu,true,,University of California San Diego,en,1,1,26,11,22,li_sugr bcookie lidc _ttp _gcl_au __Secure-YNID YSC __Secure-ROLLOUT_TOKEN VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA _ga_ZBPHLZYTS4 _ga _tt_enable_cookie _ttp UserMatchHistory AnalyticsSyncHistory _hjSessionUser_3662797 _hjSession_3662797 test_cookie ttcsid ttcsid_D3NTPGRC77UELR3N1AFG bscookie,,0,0,0,,0,0,3,44,833,2017,52.82,2,7,35,35,7,0,2,ninguno,4,29,22,Google Tag Manager Hotjar Google Analytics,,Apache/2.4.62 (Red Hat Enterprise Linux),,,2026-08-16T04:46:22.884Z
38,EC,3,residencial,mundo,LMU,DE,https://www.lmu.de,true,,Startseite - LMU München,de,1,1,0,0,0,,,0,0,0,,0,0,1,9,481,1254,18.71,0,0,9,9,0,0,0,AA,4,47,2,,,Apache,,,2026-08-16T04:46:33.314Z
39,EC,3,residencial,mundo,Duke,US,https://www.duke.edu,true,,"Duke University - Fueled by creativity, informed by scholarship",en-US,1,1,22,13,20,YSC VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA __Secure-YNID __Secure-ROLLOUT_TOKEN __utma __utmc __utmz __utmt_UA-3896341-5 __utmb _ga _ga_EFHNRXCSHV CLID _clck _clsk SM MUID MUID MR SRM_B,,1,0,0,,0,0,1,7,1150,2400,6.09,0,0,7,7,0,0,0,AA,3,71,24,Google Ads Google Analytics Google Tag Manager,,Apache,,WordPress,2026-08-16T04:46:41.896Z
40,EC,3,residencial,mundo,Manchester,GB,https://www.manchester.ac.uk,true,,The University of Manchester,en,1,1,58,24,46,_gcl_au __Secure-YNID YSC VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA __Secure-ROLLOUT_TOKEN _gid _gat_UA-4619980-2 _gat_UA-3161158-1 _ttp sa-user-id sa-user-id sa-user-id-v2 sa-user-id-v2 _ga_WL8VVSMZQ2 _ga sa-user-id sa-user-id-v2 sa-user-id-v3 _ga_Z9M4Y77VXZ _twpid _tt_enable_cookie _ttp nmstat personalization_id muc_ads _fbp _ga_1ET7C6PX1B ttcsid ttcsid_CJ8D08BC77U3K5NQQDNG ttcsid_CDFTTMRC77U4B2URJ40G _hjSessionUser_2148424 _hjSession_2148424 _uetsid _uetvid MUID MR li_sugr bcookie lidc IDE UserMatchHistory AnalyticsSyncHistory bscookie _clck _clsk,OneTrust,0,0,0,,0,1,0,0,943,2121,0,0,0,0,0,0,0,0,AAA,1,27,48,Meta Google Tag Manager Google Analytics Microsoft Clarity Hotjar Siteimprove,,Apache,CloudFront,,2026-08-16T04:46:51.756Z
41,EC,3,residencial,mundo,UBC,CA,https://www.ubc.ca,true,,The University of British Columbia,en-ca,1,1,12,4,10,_gcl_au _ga_Q74JQJCYJK _ga _scid _scid_r sc_at IDE TapAd_TS TapAd_DID TapAd_3WAY_SYNCS,,0,0,0,,0,0,2,18,403,972,44.67,0,5,13,13,5,0,0,A,4,8,16,Google Tag Manager Google Analytics,,Apache/2.4.59 (),CloudFront,,2026-08-16T04:46:58.952Z
42,EC,3,residencial,mundo,Sydney,AU,https://www.sydney.edu.au,true,,One of Australia’s top universities - The University of Sydney,en-US,1,1,53,17,31,_gcl_au _ga_KXYY9PEVLH _ga s_ecid AMCV_35B46472540D9EE20A4C98A6%40AdobeOrg _ttp IDE _scid _scid_r li_sugr lidc bcookie s_ips s_tp s_ppv mbox _tt_enable_cookie _ttp UserMatchHistory AnalyticsSyncHistory _hjSessionUser_550296 _hjSession_550296 bscookie _fbp ttcsid ttcsid_CQHKB7RC77U6M4ETUDB0 s_cc TapAd_TS TapAd_DID TapAd_3WAY_SYNCS sc_at,,0,0,0,,0,0,3,15,1140,3450,13.16,1,1,13,14,1,0,0,ninguno,2,5,52,Meta Google Tag Manager Hotjar Google Analytics Baidu,,Apache,CloudFront,,2026-08-16T04:47:07.396Z
43,EC,3,residencial,mundo,Paris-Saclay,FR,https://www.universite-paris-saclay.fr/en,true,,Université Paris-Saclay,en,1,1,2,0,0,,Tarteaucitron,1,0,0,,0,0,2,8,1242,3305,6.44,1,0,7,7,0,0,1,ninguno,3,39,2,,,,,Drupal,2026-08-16T04:47:16.795Z
44,EC,3,residencial,mundo,Kyoto,JP,https://www.kyoto-u.ac.jp/en,true,,KYOTO UNIVERSITY,en,1,1,2,2,2,_ga_P51JW1MC7Y _ga,,0,0,0,,0,0,2,5,801,2159,6.24,0,5,0,1,4,0,0,A,3,20,6,Google Tag Manager Google Analytics Google Ads,,nginx,Fastly/Varnish,generator: Drupal 11 (https://www.drupal.org) Drupal,2026-08-16T04:47:24.789Z
45,EC,3,residencial,mundo,Illinois,US,https://illinois.edu,true,,Illinois,en-US,1,1,4,2,2,_ga_TWFEJJKL35 _ga,OneTrust,1,0,0,,0,0,1,9,805,1815,11.18,0,0,9,9,0,0,0,AA,4,33,11,Google Tag Manager Google Analytics Google Ads,,nginx/1.22.1,,generator: WordPress 6.8.6 WordPress,2026-08-16T04:47:34.766Z
46,EC,3,residencial,mundo,UT Austin,US,https://www.utexas.edu,true,,The University of Texas at Austin,en,1,1,24,11,23,_gid _gat_UA-11887171-8 _gat_UA-11887171-2 _ga_PTWC4TZX3W _ga _ga_EVFNF1Z4Q4 li_sugr lidc UserMatchHistory AnalyticsSyncHistory bcookie _ga_X3HZEK54PC CLID bscookie _ga_4W6P6NJBBS _clck MUID MR SRM_B SM MUID MR ANONCHK,,0,0,0,,0,0,1,25,536,1361,46.64,0,0,25,25,0,0,0,AA,3,24,18,Google Analytics Google Tag Manager Google Ads,,nginx,Fastly/Varnish,generator: Drupal 11 (https://www.drupal.org) Drupal,2026-08-16T04:47:41.842Z
47,EC,3,residencial,mundo,UW,US,https://www.washington.edu,true,,UW Homepage,en,1,1,48,9,19,nmstat li_sugr bcookie lidc _gcl_au CLID _ga _ga_3T65WK0BM8 _ga_JLHM9WH4JV UserMatchHistory AnalyticsSyncHistory _fbp bscookie _clck _clsk TapAd_TS TapAd_DID TapAd_3WAY_SYNCS IDE,,0,0,0,,0,0,3,11,614,1291,17.92,1,7,3,3,7,0,1,ninguno,3,51,50,Google Tag Manager Meta Siteimprove Google Analytics,,Apache,,generator: WordPress 6.9.6 WordPress,2026-08-16T04:47:49.994Z
48,EC,3,residencial,mundo,NTU,SG,https://www.ntu.edu.sg,true,,Nanyang Technological University - NTU Singapore,en,1,1,42,12,25,_ttp _gcl_au _ga _ga_8LPDJ1LB78 bcookie lidc _ga_DWDBVB5J8J _ga_PWNJKZG9MN _ga_DX9Q4KPWT3 _ga_NP4QFYPSX6 _tt_enable_cookie _ttp IDE _fbp ttcsid ttcsid_CG8HH23C77U77CS2DKOG ttcsid_D38A8JJC77U5QJRHU6EG ttcsid_D4RSFNBC77UET7S4GMLG ttcsid_D6IJSH3C77UCPJEO1NC0 sa-user-id sa-user-id sa-user-id-v2 sa-user-id-v2 sa-user-id-v3 sa-user-id-v3,,1,0,0,,0,0,4,15,2087,4285,7.19,5,3,7,8,7,0,0,ninguno,2,14,31,Meta Google Tag Manager Google Analytics,,cloudflare,Cloudflare,,2026-08-16T04:47:58.773Z
49,EC,3,residencial,mundo,McGill,CA,https://www.mcgill.ca,true,,McGill University,,1,1,1,0,0,,,1,0,0,,0,0,3,7,479,1034,14.61,6,0,1,6,0,1,0,ninguno,1,3,0,,,,Azure,generator: Drupal 7 (http://drupal.org) Drupal,2026-08-16T04:48:07.820Z
50,EC,3,residencial,mundo,CUHK,HK,https://www.cuhk.edu.hk/english/index.html,true,,The Chinese University of Hong Kong,en,1,1,19,10,17,__utma __utmc __utmz __utmt __utmb _fbp li_sugr bcookie lidc _ga UserMatchHistory AnalyticsSyncHistory bscookie CLID _clck _clsk _ga_3VWFFZCDJ6,,0,0,0,,0,0,6,46,687,1392,66.96,6,10,30,33,11,0,2,ninguno,2,9,15,Meta Google Tag Manager Google Ads Google Analytics,,nginx,CloudFront,,2026-08-16T04:48:18.672Z
51,EC,3,residencial,mundo,CMU,US,https://www.cmu.edu,true,,Carnegie Mellon University | CMU,en,1,1,18,8,14,CLID _ga _gcl_au test_cookie _clck _ga_1XQYSMEBVE _clsk MUID MR SRM_B SM MUID MR ANONCHK,OneTrust,1,0,0,,0,0,2,3,973,2205,3.08,1,0,2,2,1,0,0,ninguno,5,140,28,Google Tag Manager Google Analytics,,nginx,Fastly/Varnish,generator: Drupal 11 (https://www.drupal.org) Drupal,2026-08-16T04:48:32.623Z
52,EC,3,residencial,mundo,Wisconsin,US,https://www.wisc.edu,true,,University of Wisconsin–Madison,en,1,1,6,4,4,_ga_D04HXCEERG _ga _ga _ga_PLJ9E3ZY82,,1,0,0,,0,0,1,45,599,802,75.13,0,0,45,45,0,0,0,AA,2,18,6,Google Tag Manager Google Analytics,,AmazonS3,CloudFront,,2026-08-16T04:48:39.961Z
53,EC,3,residencial,mundo,USTC,CN,https://en.ustc.edu.cn,true,,University of Science and Technology of China,,1,1,5,3,3,Hm_lvt_1c599d6edf63923fd73ae82fd7293a24 Hm_lpvt_1c599d6edf63923fd73ae82fd7293a24 HMACCOUNT,,0,0,0,,0,0,5,12,238,640,50.42,11,1,0,3,7,1,1,ninguno,2,33,1,,,nginx,,,2026-08-16T04:48:50.200Z
54,EC,3,residencial,mundo,WUSTL,US,https://washu.edu,true,,Home | WashU,en-US,1,1,14,12,12,_ga_T94ZQ4ENLH _ga utag_main__sn utag_main__se utag_main__ss utag_main__st utag_main_ses_id utag_main__pn utag_main_v_id utag_main_dc_visit utag_main_dc_event utag_main_dc_region,,0,0,0,,0,0,3,25,1168,2421,21.4,5,0,20,20,4,0,1,ninguno,5,24,15,Google Tag Manager Google Analytics,,nginx,Fastly/Varnish,generator: Site Kit by Google 1.185.0 WordPress,2026-08-16T04:48:59.637Z
55,EC,3,residencial,mundo,Monash,AU,https://www.monash.edu,true,,Monash University | Study at Monash Uni | Melbourne,en,1,1,12,3,6,__Secure-YNID YSC __Secure-ROLLOUT_TOKEN VISITOR_INFO1_LIVE VISITOR_PRIVACY_METADATA utag_main,,1,0,0,,0,0,2,18,2164,6416,8.32,0,1,17,18,0,0,0,A,3,32,9,Google Tag Manager,,cloudflare,Cloudflare,,2026-08-16T04:49:07.158Z
56,EC,3,residencial,mundo,SNU,KR,https://en.snu.ac.kr,true,,Seoul National University,en,1,1,3,2,2,_ga_PVQ4G3Z4TR _ga,,0,0,0,,0,0,3,22,901,2433,24.42,0,14,8,22,0,0,0,A,3,35,2,Google Tag Manager Google Analytics,,,,,2026-08-16T04:49:19.764Z
57,EC,3,residencial,mundo,Heidelberg,DE,https://www.uni-heidelberg.de/en,true,,Heidelberg University,en,1,1,2,0,0,,,0,0,0,,0,0,2,68,1332,1583,51.05,1,0,67,67,0,0,1,ninguno,2,20,2,,,nginx,Fastly/Varnish,Drupal,2026-08-16T04:49:28.446Z
58,EC,3,residencial,mundo,HKUST,HK,https://hkust.edu.hk/,true,,The Hong Kong University of Science and Technology ｜World's Top 50 Universities｜Leading Research Excellence,en,1,1,4,4,4,_gid _gat_UA-126519042-1 _ga_472DPMG63L _ga,,0,0,0,,0,0,7,21,1559,4163,13.47,14,6,1,14,5,0,2,ninguno,4,128,8,Google Analytics Google Tag Manager Google Ads,,nginx,,generator: Drupal 10 (https://www.drupal.org) Drupal,2026-08-16T04:49:38.285Z
59,EC,3,residencial,mundo,Karolinska,SE,https://ki.se/en,true,,Karolinska Institutet - a medical university,en,1,1,2,0,0,,,0,0,0,,0,0,5,7,633,1168,11.06,4,2,1,2,2,0,3,ninguno,2,25,4,Google Tag Manager Google Analytics,,,,generator: Drupal 10 (https://www.drupal.org) Drupal,2026-08-16T04:49:49.503Z
60,EC,3,residencial,mundo,TU Delft,NL,https://www.tudelft.nl/en/,true,,Delft University of Technology | TU Delft | Challenge. Change. Impact!,en,1,1,1,0,0,,Cookiebot,1,0,0,,0,0,3,23,3735,7015,6.16,0,22,1,18,5,0,0,A,2,36,8,Siteimprove,,,CloudFront,generator: TYPO3 CMS TYPO3,2026-08-16T04:49:59.318Z
